,Bird Species,Distance Bin,Time,Location Hash,Latitude,Longitude,Time Period,Group Name,Location,Habitat Type,Remarks
1449,Javan myna,2,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1450,Javan myna,2,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1451,Javan myna,2,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1452,Javan myna,2,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1453,Yellow-vented bulbul,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1454,Yellow-vented bulbul,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1455,Rock pigeon,3,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1456,Black-naped oriole,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1457,Black-naped oriole,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1458,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1459,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1460,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1461,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1462,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1463,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1464,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1465,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1466,Swiftlet,,1225,fcf79ce0b88959e5c72323f78dad54ee,1.291,103.781,1225,Pacific Swallow,"Prince George's Park, Opposite Residences",Urban,
1467,Javan myna,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1468,Javan myna,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1469,Javan myna,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1470,Javan myna,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1471,Javan myna,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1472,Javan myna,1,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1473,Yellow-vented bulbul,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1474,Yellow-vented bulbul,1,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1475,Black-naped oriole,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1476,Swiftlet,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1477,Swiftlet,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1478,Swiftlet,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1479,Swiftlet,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1480,Swiftlet,,1241,0c142cff03aed0bfd6113225b1e3dc59,1.297,103.781,1241,Pacific Swallow,"Lower Kent Ridge Road, after roundabout",Urban,
1481,Javan myna,,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1482,Javan myna,,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1483,Javan myna,1,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1484,Javan myna,1,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1485,Javan myna,1,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1486,Yellow-vented bulbul,,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1487,Rock pigeon,2,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1488,Rock pigeon,2,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1489,Rock pigeon,2,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1490,,1,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1491,,,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1492,,,1254,5b3a62c4de544f23b055de925506bbc1,1.297,103.783,1254,Pacific Swallow,"Lower Kent Ridge Road, opposite LT28",Urban,
1493,,,1417,3b2e5923eca4fb2b8f216e7a6946a416,1.296,103.780,1417,Pacific Swallow,Beside MD1,Urban,
1494,Javan myna,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1495,Javan myna,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1496,Yellow-vented bulbul,,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1497,Yellow-vented bulbul,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1498,Olive-backed sunbird,,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1499,Olive-backed sunbird,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1500,Olive-backed sunbird,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1501,Olive-backed sunbird,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1502,Black-naped oriole,,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1503,,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1504,,1,1430,2819246d597677373425049758b77cd4,1.297,103.778,1430,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1505,Javan myna,1,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1506,Javan myna,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1507,Javan myna,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1508,Yellow-vented bulbul,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1509,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1510,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1511,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1512,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1513,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1514,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1515,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1516,,,1441,2819246d597677373425049758b77cd4,1.297,103.778,1441,Pacific Swallow,"Lower Kent Ridge Road, opposite University Hall",Urban,
1517,Javan myna,1,1500,98d6e752ffbb2e806874703fe60dfc33,1.302,103.775,1500,Pacific Swallow,"Lower Kent Ridge Road, USC opposite 7-11",Urban,
1518,Javan myna,,1500,98d6e752ffbb2e806874703fe60dfc33,1.302,103.775,1500,Pacific Swallow,"Lower Kent Ridge Road, USC opposite 7-11",Urban,
1519,Rock pigeon,,1500,98d6e752ffbb2e806874703fe60dfc33,1.302,103.775,1500,Pacific Swallow,"Lower Kent Ridge Road, USC opposite 7-11",Urban,
1520,Rock pigeon,,1500,98d6e752ffbb2e806874703fe60dfc33,1.302,103.775,1500,Pacific Swallow,"Lower Kent Ridge Road, USC opposite 7-11",Urban,
1521,,,1500,98d6e752ffbb2e806874703fe60dfc33,1.302,103.775,1500,Pacific Swallow,"Lower Kent Ridge Road, USC opposite 7-11",Urban,
1522,Yellow-vented bulbul,1,0806,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1523,Yellow-vented bulbul,1,0806,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1524,Yellow-vented bulbul,1,0806,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1525,Yellow-vented bulbul,,0808,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1526,Yellow-vented bulbul,,0808,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1527,Javan myna,2,0808,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1528,Javan myna,2,0808,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1529,Yellow-vented bulbul,2,0813,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1530,Yellow-vented bulbul,2,0813,52b92728948fbaba18c5944b5a90580f,1.307,103.773,0805,Pacific Swallow,"In between ERC, YNC and Cinnamon ",Garden,
1531,Black-naped oriole,,0819,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1532,Yellow-vented bulbul,2,0822,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1533,Yellow-vented bulbul,2,0822,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1534,Yellow-vented bulbul,1,0822,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1535,Javan myna,1,0823,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1536,Javan myna,1,0823,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1537,Black-naped oriole,1,0823,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1538,Yellow-vented bulbul,2,0824,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1539,Eurasian tree sparrow,,0828,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1540,Eurasian tree sparrow,,0828,a739135a0f5cc1ecddf23987c336860f,1.306,103.773,0818,Pacific Swallow,Right outside of Cinnamon College ,Urban,
1541,Javan myna,1,0842,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1542,Javan myna,1,0842,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1543,Yellow-vented bulbul,2,0848,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1544,Yellow-vented bulbul,2,0848,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1545,Javan myna,,0848,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1546,Javan myna,,0848,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1547,Javan myna,1,0848,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1548,Olive-backed sunbird,2,0850,b10ab03435179a4ded91a8f281aa1879,1.308,103.772,0842,Pacific Swallow,Yale NUS College,Urban,
1549,Yellow-vented bulbul,2,0902,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1550,Yellow-vented bulbul,2,0902,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1551,Yellow-vented bulbul,1,0905,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1552,Yellow-vented bulbul,1,0905,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1553,Eurasian tree sparrow,2,0906,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1554,Eurasian tree sparrow,2,0906,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1555,Javan myna,1,0911,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1556,Javan myna,1,0911,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1557,Javan myna,1,0911,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1558,Javan myna,1,0911,e396ab6a80b60fe8ecfb68845c7ceb3c,1.305,103.773,0901,Pacific Swallow,"Utown Green, Places with steps after pizza hut",Urban,
1559,Javan myna,1,0915,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1560,Javan myna,1,0915,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1561,Javan myna,1,0915,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1562,Javan myna,2,0916,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1563,Javan myna,2,0916,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1564,Yellow-vented bulbul,,0917,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1565,Yellow-vented bulbul,,0917,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1566,Yellow-vented bulbul,1,0920,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1567,Yellow-vented bulbul,1,0920,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1568,Olive-backed sunbird,,0922,23da7619550bf3fd9fe6255fb8030cbf,1.304,103.773,0913,Pacific Swallow,"CREATE Tower, before turning away from Utown Green",Urban,
1569,Black-naped oriole,,0918,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1570,Yellow-vented bulbul,2,0919,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1571,Yellow-vented bulbul,2,0919,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1572,Javan myna,2,0920,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1573,Javan myna,2,0920,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1574,Javan myna,2,0920,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1575,Rock pigeon,1,0920,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1576,Rock pigeon,1,0920,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1577,Javan myna,1,0925,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1578,Javan myna,1,0925,d22145380d55b950ff3aa865d0ba5209,1.305,103.774,0917,Pacific Swallow,Road along the back of Utown Residence and the few resturants ,Urban,
1579,Yellow-vented bulbul,,0940,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1580,Yellow-vented bulbul,,0940,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1581,Yellow-vented bulbul,2,0940,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1582,Yellow-vented bulbul,2,0940,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1583,Javan myna,1,0941,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1584,Javan myna,1,0941,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1585,Javan myna,1,0945,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1586,Javan myna,1,0945,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1587,Javan myna,1,0945,4a9730aac81820dff07574d89d36af0e,1.308,103.773,0938,Pacific Swallow,"Up the steps of RC4, zebra crossing area",Urban,
1588,Black-naped oriole,1,0906,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1589,Swiftlet,,0907,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1590,Swiftlet,,0907,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1591,Swiftlet,,0907,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1592,Swiftlet,,0907,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1593,Yellow-vented bulbul,1,0907,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1594,Olive-backed sunbird,1,0908,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1595,Olive-backed sunbird,1,0908,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1596,Olive-backed sunbird,,0908,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1597,Olive-backed sunbird,1,0908,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1598,Yellow-vented bulbul,,0910,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1599,Yellow-vented bulbul,,0910,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1600,Olive-backed sunbird,1,0915,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1601,Olive-backed sunbird,1,0915,5562baef65d4a671c746fcae958d4322,1.301714,103.771106,0906,Crimson Sunbird,"Opposite Kent Ridge residences, zebra crossing area, east of the University Cultural Centre",Urban,
1602,Rock pigeon,1,0935,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1603,Rock pigeon,1,0935,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1604,Javan myna,1,0935,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,near rubbish bin
1605,Javan myna,1,0936,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,near rubbish bin
1606,Javan myna,3,0938,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,roof top of block
1607,Javan myna,3,0938,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,roof top of blcok
1608,Javan myna,3,0938,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,roof top of block
1609,Javan myna,3,0938,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,roof top of block
1610,Black-naped oriole,2,0940,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1611,Olive-backed sunbird,2,0941,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1612,Asian glossy starling,2,0942,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1613,Asian glossy starling,2,0942,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1614,Asian glossy starling,2,0942,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
1615,Asian glossy starling,2,0942,2741896d7cd566f62f329e9253d29b0b,1.297761,103.770152,0935,Crimson Sunbird,Near rubbish bins and construction work/lab drilling at SDE and the back of Engine,Urban,
